Year,State:,final_didnotvote_weight,final_didvote_weight,segment_size,voterturnout,standard_error
2014,Colorado,179445.92909999998,589592.1000999998,769038.0291999998,0.7666618264812333,0.00048230404977179717
2014,Connecticut,206042.98789999998,331150.9728,537193.9606999999,0.6164458222286936,0.0006634302269909013
2014,Delaware,72827.0976,79647.77279999998,152474.87039999996,0.5223665551644896,0.0012791925158338378
2014,District of Columbia,38941.619900000005,43068.94809999998,82010.56799999998,0.5251633923569459,0.0017437507580882622
2014,Florida,1444758.6204999997,2127953.5398000036,3572712.1603000034,0.5956129249498,0.00025964602354507825
2014,Georgia,655761.3465999999,742763.7206000002,1398525.0672000002,0.5311050463236202,0.00042198096972729843
2014,Hawaii,109932.96069999995,128911.06179999991,238844.02249999985,0.5397290685807303,0.0010198527936763585
2014,Idaho,92103.378,159398.86790000004,251502.24590000004,0.6337870555771448,0.000960655324521657
2014,Illinois,727631.6759999999,1107245.4361999992,1834877.112199999,0.6034439193981896,0.00036113308076380496
2014,Indiana,574107.5501,453292.5645000001,1027400.1146000001,0.4412035370236273,0.0004898651139873548
2014,Iowa,152063.2935,380368.64020000014,532431.9337000002,0.714398622856306,0.0006190395623249755
2014,Kansas,159224.91980000003,325272.71119999985,484497.6309999999,0.6713607877269475,0.0006748260628993635
2014,Kentucky,346614.2695,463991.60390000005,810605.8734,0.5724009893412648,0.0005494948932217177
2014,Louisiana,272017.13550000003,458831.86860000005,730849.0041,0.6278066550354352,0.0005654359660930489
2014,Maine,76728.92719999998,230946.93090000015,307675.8581000001,0.7506176543267762,0.0007800016652366324
2014,Maryland,384596.3663,505861.6675999998,890458.0338999998,0.5680915308096475,0.0005249262476884567
2014,Massachusetts,439397.9984999999,698320.7209999998,1137718.7194999997,0.6137903060142099,0.00045646149242182794
2014,Michigan,612802.6417000002,1067168.8181000003,1679971.4598000003,0.6352303260122325,0.00037138471211475507
2014,Minnesota,249144.9600999999,657155.2701000007,906300.2302000006,0.7250966602479852,0.0004689774007347628
2014,Mississippi,286548.35150000005,214328.69599999985,500877.04749999987,0.427906802816713,0.0006991050219472871
2014,Missouri,552653.5350999999,461898.8453000001,1014552.3803999999,0.4552735316809278,0.000494411089406047
2014,Montana,59741.285599999974,142089.68410000007,201830.96970000005,0.7040033762469707,0.0010161009239049157
2014,Nebraska,118027.04399999995,187320.01049999983,305347.0544999998,0.6134659160434114,0.000881236038363056
